longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,181100.0,<1H OCEAN
-120.61,37.32,18.0,5009.0,826.0,2497.0,805.0,4.25,146300.0,INLAND
-117.3,34.39,11.0,3572.0,592.0,1876.0,507.0,3.6615,105100.0,INLAND
-120.09,34.61,11.0,586.0,125.0,317.0,74.0,2.8906,84400.0,NEAR OCEAN
-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719,261300.0,<1H OCEAN
-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338,276300.0,<1H OCEAN
-117.41537943973755,34.10633645052443,18.0,1129.0,164.0,640.0,193.0,4.88542984770959,140309.0,INLAND
-118.4,33.92,32.0,2828.0,629.0,1313.0,534.0,4.5987,363800.0,<1H OCEAN
-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,180200.0,<1H OCEAN
-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,197500.0,INLAND
-119.69,36.79,15.0,2524.0,451.0,1207.0,424.0,2.7404,76300.0,INLAND
-122.44,37.74,23.0,6291.0,1269.0,2818.0,1198.0,4.2672,391900.0,NEAR BAY
-119.58,36.1,21.0,1382.0,327.0,1469.0,355.0,1.3967,46500.0,INLAND
-116.54,33.8,22.0,6050.0,1387.0,1432.0,890.0,2.2216,183900.0,INLAND
-123.75,39.37,16.0,1377.0,296.0,830.0,279.0,3.25,151400.0,<1H OCEAN
-122.27604610791509,37.896946089811834,43.0,1656.0,269.0,623.0,281.0,6.11011481019476,368858.0,NEAR BAY
-118.45,34.2,19.0,3666.0,1150.0,2657.0,1090.0,2.9688,202100.0,<1H OCEAN
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,186600.0,INLAND
-118.26,33.78,35.0,1239.0,473.0,1524.0,387.0,2.0956,154700.0,NEAR OCEAN
-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362,143200.0,NEAR OCEAN
-121.73,38.56,30.0,3306.0,629.0,1623.0,648.0,2.8614,145200.0,INLAND
-117.60637243299983,33.6234445986171,9.0,4548.0,590.0,1879.0,586.0,8.06590649509916,410480.0,<1H OCEAN
-121.86,40.77,17.0,2816.0,639.0,1027.0,406.0,2.503,65600.0,INLAND
-117.73122753408057,34.108293851443385,24.0,4843.0,923.0,3033.0,978.0,3.6227674150062796,188110.0,INLAND
-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736,158400.0,<1H OCEAN
-122.11,37.64,8.0,3592.0,849.0,1907.0,746.0,3.6708,197900.0,NEAR BAY
-121.43781727791996,38.59760529076118,41.0,1871.0,319.0,789.0,368.0,3.798215855096732,152611.0,INLAND
-118.14,33.84,44.0,3043.0,619.0,1316.0,607.0,4.4286,254900.0,<1H OCEAN
-118.33,33.34,52.0,2359.0,591.0,1100.0,431.0,2.8333,414700.0,ISLAND
-114.58963333674544,34.83932919617396,48.0,1219.0,224.0,531.0,216.0,2.307734713667992,47474.0,INLAND
-117.14351895624647,32.82243251742076,30.0,2975.0,569.0,1180.0,520.0,3.6788544286529126,173530.0,NEAR OCEAN
-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,263800.0,NEAR OCEAN
-119.87,36.79,7.0,1932.0,419.0,1014.0,389.0,3.0938,76700.0,INLAND
-119.79172166923503,36.711116712541276,43.0,1496.0,336.0,872.0,261.0,1.2625304063071858,44206.0,INLAND
-118.88,34.22,16.0,2343.0,393.0,2007.0,383.0,5.756,302700.0,<1H OCEAN
-117.28793759468383,33.21960276835509,22.0,2281.0,354.0,1378.0,416.0,4.154736920124141,152709.0,<1H OCEAN
-119.63,34.44,37.0,3188.0,442.0,984.0,376.0,9.4522,500001.0,<1H OCEAN
-118.3401180394745,34.08029112949644,21.0,2583.0,807.0,1087.0,742.0,3.6578983322219885,437198.0,<1H OCEAN
-117.07,32.74,37.0,1042.0,205.0,589.0,208.0,2.6629,116900.0,NEAR OCEAN
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,187500.0,<1H OCEAN
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051,174300.0,INLAND
-118.45144698644131,34.17297058740361,25.0,3170.0,699.0,1469.0,674.0,4.35543431328387,306622.0,<1H OCEAN
-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861,133500.0,INLAND
-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500001.0,<1H OCEAN
-118.19,34.09,41.0,2090.0,530.0,2043.0,537.0,1.9706,144200.0,<1H OCEAN
-117.16,32.72,52.0,788.0,463.0,805.0,391.0,0.9142,162500.0,NEAR OCEAN
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,98300.0,<1H OCEAN
-122.52,37.92,24.0,421.0,64.0,163.0,75.0,14.5833,500001.0,NEAR BAY
-117.0228309847766,32.67891287685799,15.0,1932.0,357.0,1026.0,236.0,3.1981407896624177,146525.0,NEAR OCEAN
-118.4168963869627,34.16058296347394,39.0,1857.0,314.0,775.0,360.0,6.1116321289565025,335856.0,<1H OCEAN
-118.32,34.06,36.0,3239.0,722.0,1383.0,612.0,4.5918,337000.0,<1H OCEAN
-122.21406340440606,37.81325162195039,51.0,1502.0,238.0,538.0,222.0,5.2253902604098945,291832.0,NEAR BAY
-122.28,37.88,52.0,957.0,188.0,403.0,172.0,3.2344,245500.0,NEAR BAY
-123.21,40.51,16.0,241.0,84.0,152.0,61.0,1.375,48800.0,INLAND
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,117800.0,INLAND
-118.39832922408004,33.97624982097688,38.0,1073.0,171.0,494.0,191.0,7.295932112913731,411126.0,<1H OCEAN
-121.31272341610817,37.95611395583133,17.0,683.0,326.0,448.0,289.0,0.7951574343585959,86313.0,INLAND
-120.83,37.07,16.0,3736.0,761.0,1942.0,730.0,2.5598,120200.0,INLAND
-117.55332876937136,34.53243232165655,5.0,2937.0,713.0,1567.0,470.0,2.9021734483539405,90503.0,INLAND
-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,187500.0,<1H OCEAN
-122.44,37.78,52.0,2911.0,753.0,1696.0,676.0,2.5721,475000.0,NEAR BAY
-120.45,34.64,34.0,2571.0,499.0,1105.0,451.0,3.7778,150000.0,NEAR OCEAN
-122.43,37.75,52.0,2155.0,468.0,962.0,490.0,3.775,325900.0,NEAR BAY
-120.28,38.03,13.0,2095.0,391.0,860.0,331.0,3.6838,145700.0,INLAND
-117.44,33.94,32.0,1814.0,320.0,903.0,306.0,4.1776,118700.0,INLAND
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,217300.0,NEAR BAY
-120.94766951380826,37.06877626016788,43.0,1164.0,211.0,697.0,228.0,2.9946169529232045,106631.0,INLAND
-118.46062470301513,34.015196211883826,39.0,1533.0,415.0,1156.0,373.0,3.3306833038959427,382228.0,<1H OCEAN
-118.39,33.81,35.0,1008.0,165.0,391.0,167.0,3.7778,487500.0,NEAR OCEAN
-122.06,37.38,21.0,1798.0,399.0,837.0,410.0,5.6999,470000.0,NEAR BAY
-117.86,33.85,17.0,1131.0,236.0,622.0,244.0,4.9306,158500.0,<1H OCEAN
-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0,<1H OCEAN
-121.07,38.9,52.0,1280.0,281.0,523.0,266.0,1.7375,122200.0,INLAND
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,138800.0,INLAND
-121.35135015388384,38.42137268431222,12.0,2301.0,456.0,1342.0,422.0,3.112357675823126,90921.0,INLAND
-122.05745440182287,40.51518546900094,18.0,2629.0,508.0,1542.0,523.0,3.3959616400332786,101408.0,INLAND
-117.88086976380629,34.070947441267585,32.0,1583.0,311.0,869.0,368.0,3.5528109681732034,219979.0,<1H OCEAN
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,62100.0,INLAND
-119.52,34.41,20.0,4489.0,800.0,2867.0,765.0,4.806,279700.0,<1H OCEAN
-118.22,33.88,35.0,998.0,313.0,1335.0,311.0,1.6574,102500.0,<1H OCEAN
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0,INLAND
-122.45,37.73,52.0,2035.0,424.0,1193.0,430.0,5.0634,264200.0,NEAR BAY
-122.41011866485186,37.6296999776898,36.0,1305.0,269.0,938.0,294.0,4.111913728633286,211598.0,NEAR OCEAN
-121.36157911333908,38.65168068125535,36.0,1573.0,332.0,957.0,325.0,2.7655044688915327,74529.0,INLAND
-121.99,38.48,17.0,1824.0,348.0,934.0,305.0,4.6719,250000.0,INLAND
-118.14070812236054,34.01826473428918,42.0,805.0,220.0,742.0,214.0,3.0335150961729043,157193.0,<1H OCEAN
-118.13,34.19,43.0,1621.0,365.0,1015.0,329.0,2.92,242200.0,INLAND
-122.08222453959998,37.12693221108399,26.0,1158.0,174.0,561.0,205.0,5.006315033000521,232277.0,NEAR OCEAN
-121.25,38.04,26.0,3080.0,473.0,1257.0,465.0,4.9861,201800.0,INLAND
-117.98,33.83,32.0,1133.0,166.0,523.0,187.0,6.213,230800.0,<1H OCEAN
-118.15,33.91,35.0,574.0,116.0,610.0,147.0,3.3182,133300.0,<1H OCEAN
-117.77795094153588,34.064304927896316,35.0,1090.0,214.0,1406.0,265.0,3.4749593777618,113422.0,INLAND
-120.58,40.37,16.0,3412.0,667.0,1873.0,590.0,2.2661,61800.0,INLAND
-121.32,38.7,16.0,2966.0,578.0,1365.0,480.0,3.2444,118400.0,INLAND
-117.91,33.91,24.0,2249.0,379.0,1015.0,385.0,4.9766,267100.0,<1H OCEAN
-118.31738654640051,33.914753458480256,12.0,2325.0,612.0,1835.0,615.0,2.879059109929074,169122.0,<1H OCEAN
-121.95,37.24,37.0,3109.0,541.0,1566.0,544.0,6.0235,413500.0,<1H OCEAN
-121.6,39.75,19.0,2888.0,591.0,984.0,499.0,1.9766,92600.0,INLAND
-117.88127642455638,34.06871395439155,31.0,6194.0,1683.0,3129.0,1440.0,2.8009128012776694,181203.0,<1H OCEAN
-117.71153309832196,33.61530749536189,25.0,3595.0,617.0,1968.0,585.0,5.777728863495865,233788.0,<1H OCEAN
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,154200.0,<1H OCEAN
-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,117000.0,<1H OCEAN
-122.45,37.71,50.0,1441.0,283.0,1159.0,286.0,4.5417,233700.0,NEAR OCEAN
-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,229100.0,<1H OCEAN
-118.34,34.86,11.0,7353.0,1482.0,3571.0,1308.0,2.8097,130000.0,INLAND
-118.54933311167943,34.26642879248567,23.0,4668.0,823.0,2624.0,796.0,5.916284093087972,319767.0,<1H OCEAN
-118.04,33.97,25.0,2945.0,914.0,2313.0,832.0,2.5686,177500.0,<1H OCEAN
-121.03,37.32,42.0,2905.0,561.0,1457.0,551.0,2.2566,82100.0,INLAND
-117.06770890818703,32.62640325909908,29.0,2232.0,638.0,1267.0,527.0,2.2556051245871904,119696.0,NEAR OCEAN
-121.95,37.11,21.0,2387.0,357.0,913.0,341.0,7.736,397700.0,<1H OCEAN
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0,<1H OCEAN
-122.3,37.93,34.0,2254.0,357.0,715.0,306.0,4.5,304000.0,NEAR BAY
-120.23,39.36,7.0,2045.0,358.0,245.0,92.0,4.0481,152300.0,INLAND
-122.9,39.23,39.0,1295.0,240.0,534.0,179.0,3.9519,98900.0,INLAND
-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,215400.0,<1H OCEAN
-118.51,34.18,37.0,1893.0,365.0,911.0,324.0,4.8036,295300.0,<1H OCEAN
-121.91033636462404,36.61353415238524,16.0,5105.0,826.0,1613.0,688.0,6.344368789177811,319226.0,NEAR OCEAN
-121.03510551584853,39.020741563671265,23.0,4277.0,717.0,1906.0,685.0,4.995069826156663,174064.0,INLAND
-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,4.8015,179700.0,<1H OCEAN
-124.0,40.22,16.0,2088.0,535.0,816.0,326.0,1.319,70700.0,<1H OCEAN
-117.18979936280925,34.07545000870091,3.0,4228.0,824.0,2485.0,765.0,4.908335205804846,131651.0,INLAND
-121.92,37.33,52.0,2962.0,557.0,1215.0,506.0,4.7768,301100.0,<1H OCEAN
-117.15,34.06,25.0,3670.0,644.0,1815.0,634.0,4.0658,127400.0,INLAND
-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007,340900.0,<1H OCEAN
-122.32,37.94,47.0,1911.0,283.0,697.0,275.0,6.2712,267700.0,NEAR BAY
-118.18,33.93,31.0,1516.0,400.0,1820.0,398.0,2.1641,122900.0,<1H OCEAN
-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,150600.0,NEAR OCEAN
-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544,320700.0,<1H OCEAN
-121.98130099237406,37.935251301373825,17.0,3018.0,477.0,1488.0,506.0,7.470754944699949,271412.0,INLAND
-118.03,33.94,30.0,2572.0,521.0,1564.0,501.0,3.4861,177200.0,<1H OCEAN
-118.32755870402342,33.716596163496874,24.0,7086.0,1178.0,2127.0,1100.0,6.209345279064989,431331.0,NEAR OCEAN
-122.59,38.01,35.0,8814.0,1307.0,3450.0,1258.0,6.1724,414300.0,NEAR BAY
-116.63,33.89,22.0,1540.0,364.0,610.0,268.0,1.5227,71000.0,INLAND
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,<1H OCEAN
-122.93,38.02,28.0,1284.0,265.0,628.0,219.0,3.5469,200000.0,NEAR OCEAN
-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,372000.0,<1H OCEAN
-117.18309594164465,32.71372764165261,8.0,2448.0,691.0,941.0,611.0,4.259021843547504,204454.0,NEAR OCEAN
-121.6052457186978,39.11065005380643,24.0,1469.0,295.0,830.0,257.0,1.5043218547322508,47084.0,INLAND
-122.44,37.8,52.0,1006.0,291.0,445.0,257.0,2.7717,500000.0,NEAR BAY
-124.21,41.75,20.0,3810.0,787.0,1993.0,721.0,2.0074,66900.0,NEAR OCEAN
-119.78,36.79,33.0,2260.0,440.0,966.0,413.0,2.9301,68300.0,INLAND
-121.62693868270931,36.65897443248158,46.0,1804.0,381.0,1531.0,402.0,2.8182314731699125,125081.0,<1H OCEAN
-118.87,34.23,14.0,4242.0,746.0,1858.0,689.0,6.0145,287100.0,<1H OCEAN
-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,118800.0,INLAND
-121.90041395643372,37.30941867484967,52.0,1989.0,396.0,992.0,376.0,4.394039471367388,229827.0,<1H OCEAN
-118.02,34.11,39.0,1504.0,280.0,718.0,261.0,4.625,219000.0,INLAND
-117.72,34.08,34.0,2742.0,491.0,1761.0,496.0,3.2481,128800.0,INLAND
-122.29,37.9,52.0,1604.0,263.0,594.0,286.0,5.338,270900.0,NEAR BAY
-122.18,37.86,33.0,4449.0,636.0,1684.0,617.0,8.9571,399700.0,NEAR BAY
-121.27,38.75,43.0,1292.0,307.0,647.0,249.0,2.7188,85300.0,INLAND
-118.29333409894633,33.81947888268368,37.0,1181.0,208.0,673.0,262.0,4.919470928344818,254830.0,<1H OCEAN
-120.4956975369478,37.34001842080265,37.0,2105.0,412.0,1071.0,435.0,2.7012689664570946,76718.0,INLAND
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,82300.0,INLAND
-118.13,33.95,24.0,6662.0,1852.0,3792.0,1735.0,3.1104,230000.0,<1H OCEAN
-118.22,33.9,35.0,1649.0,424.0,1786.0,388.0,1.4091,105600.0,<1H OCEAN
-117.95,33.68,19.0,1028.0,191.0,340.0,159.0,3.6364,252800.0,<1H OCEAN
-118.32,34.05,42.0,3343.0,1183.0,3480.0,1146.0,1.9923,250000.0,<1H OCEAN
-121.45,38.56,52.0,3170.0,476.0,1027.0,457.0,4.63,233800.0,INLAND
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,INLAND
-121.06,39.29,14.0,1864.0,331.0,894.0,332.0,3.4028,171800.0,INLAND
-122.29,37.91,40.0,2085.0,329.0,796.0,339.0,5.5357,273700.0,NEAR BAY
-122.25,38.1,52.0,248.0,86.0,173.0,69.0,2.3,109400.0,NEAR BAY
-121.44,37.75,29.0,918.0,159.0,417.0,166.0,4.2768,151300.0,INLAND
-118.35242713236224,33.92343511101567,38.0,1095.0,199.0,496.0,198.0,5.052931755787337,239230.0,<1H OCEAN
-118.45,34.16,33.0,2544.0,500.0,1035.0,492.0,4.475,314800.0,<1H OCEAN
-118.34,34.02,44.0,1527.0,246.0,608.0,245.0,4.0357,187800.0,<1H OCEAN
-118.34,34.15,40.0,3068.0,756.0,1190.0,695.0,3.5637,497400.0,<1H OCEAN
-117.25,32.72,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0,NEAR OCEAN
-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,295700.0,<1H OCEAN
-117.88985671570614,33.755234873506794,35.0,2239.0,618.0,1442.0,441.0,4.349165478829492,192109.0,<1H OCEAN
-121.4106767385931,37.72608227157258,4.0,2315.0,424.0,862.0,221.0,6.585453592111463,197572.0,INLAND
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,173800.0,<1H OCEAN
-118.46,34.2,13.0,2926.0,816.0,1867.0,802.0,3.5255,202700.0,<1H OCEAN
-118.45626244248066,34.40326064485908,10.0,29103.0,5302.0,10790.0,4492.0,4.880952261881018,197409.0,<1H OCEAN
-122.04,37.5,17.0,407.0,97.0,307.0,100.0,3.1696,156300.0,NEAR BAY
-117.77,33.51,29.0,3590.0,772.0,1070.0,603.0,4.4464,500001.0,<1H OCEAN
-122.34,37.94,44.0,1917.0,444.0,936.0,435.0,2.7391,140300.0,NEAR BAY
-122.8746110191543,38.632302004862666,16.0,4607.0,714.0,1873.0,711.0,4.553027889775401,235969.0,<1H OCEAN
-118.29126046904756,33.92259580523833,52.0,114.0,30.0,69.0,45.0,0.49998295540481663,89728.0,<1H OCEAN
-118.4,34.16,35.0,1354.0,284.0,501.0,262.0,3.8056,384700.0,<1H OCEAN
-120.43,34.96,24.0,2739.0,414.0,1171.0,413.0,4.8155,162900.0,<1H OCEAN
-118.44,34.0,40.0,1287.0,346.0,806.0,311.0,3.875,321300.0,<1H OCEAN
-119.06680789787532,36.14758791210996,22.0,2477.0,454.0,1602.0,515.0,2.2723636967089518,54370.0,INLAND
-116.85,34.26,18.0,6988.0,1635.0,2044.0,726.0,2.4308,90600.0,INLAND
-122.8535272596992,38.46133354254323,21.0,3265.0,545.0,1471.0,484.0,4.935129706543554,253594.0,<1H OCEAN
-119.98,38.96,25.0,2443.0,444.0,868.0,342.0,3.5417,114800.0,INLAND
-118.18350587375353,34.1843958133698,42.0,1751.0,353.0,1239.0,359.0,4.320070927520355,168446.0,<1H OCEAN
-118.36,34.18,31.0,1109.0,354.0,1119.0,334.0,2.3056,200000.0,<1H OCEAN
-121.90969699557998,37.73489188488181,22.0,4647.0,780.0,2277.0,643.0,5.591115726492026,223731.0,<1H OCEAN
-123.04648420630703,41.24728977828478,33.0,2576.0,679.0,1017.0,462.0,1.6769100190018142,64178.0,INLAND
-119.35,35.58,13.0,1657.0,362.0,1186.0,376.0,1.1903,63200.0,INLAND
-118.8,34.41,45.0,1610.0,,1148.0,347.0,2.7,120400.0,<1H OCEAN
-117.31,34.04,29.0,2481.0,383.0,1188.0,385.0,4.7344,134600.0,INLAND
-118.41955249319311,34.16808448524215,32.0,3052.0,471.0,2078.0,594.0,3.483223892887039,223823.0,<1H OCEAN
-121.57,38.19,36.0,1395.0,264.0,700.0,244.0,2.4353,162500.0,INLAND
-118.0997794726208,34.063587856175545,25.0,4588.0,1314.0,4433.0,1265.0,2.6156410277628743,209640.0,<1H OCEAN
-118.3,34.07,31.0,1489.0,664.0,1793.0,556.0,2.4348,230600.0,<1H OCEAN
-122.43,37.76,52.0,3708.0,849.0,1531.0,822.0,3.3565,386400.0,NEAR BAY
-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164,77800.0,INLAND
-118.42057786813393,34.018171501591276,33.0,3073.0,767.0,1667.0,726.0,3.949457829755341,324481.0,<1H OCEAN
-121.94413912460867,37.255690419264894,34.0,1629.0,251.0,626.0,247.0,5.279375900372211,251052.0,<1H OCEAN
-121.43589236402538,38.5523740541895,45.0,2394.0,504.0,898.0,415.0,3.8507653717645773,134793.0,INLAND
-122.62,38.94,13.0,524.0,129.0,215.0,90.0,1.5455,55000.0,INLAND
-119.20390486071058,34.27675927567337,32.0,2457.0,372.0,1109.0,373.0,4.485285195946027,246263.0,NEAR OCEAN
-122.03857019086801,36.94915339700071,19.0,2866.0,869.0,1497.0,641.0,2.560958193934486,235954.0,NEAR OCEAN
-116.45919928884254,33.83085336178019,2.0,9384.0,1460.0,3599.0,1053.0,4.185492003225437,140597.0,INLAND
-122.75880894277206,38.455304357470865,7.0,6066.0,1117.0,2851.0,1059.0,3.692794015855668,181769.0,<1H OCEAN
-121.36,38.63,30.0,2619.0,370.0,940.0,359.0,4.7283,164500.0,INLAND
-121.36,38.69,13.0,6850.0,1400.0,4251.0,1421.0,3.6989,93300.0,INLAND
-118.07,33.8,34.0,3486.0,507.0,1311.0,503.0,7.1221,384500.0,<1H OCEAN
-118.18,33.78,36.0,1697.0,550.0,1379.0,434.0,1.2746,129700.0,NEAR OCEAN
-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173,382100.0,<1H OCEAN
-119.08,36.02,26.0,1748.0,346.0,891.0,303.0,1.9439,62100.0,INLAND
-119.01,36.02,17.0,3915.0,742.0,1768.0,688.0,2.375,79800.0,INLAND
-121.76,37.28,17.0,660.0,129.0,431.0,123.0,4.9097,241000.0,<1H OCEAN
-122.32303608216348,37.572425063860855,52.0,2181.0,344.0,844.0,281.0,4.778086810203165,454035.0,NEAR OCEAN
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,484600.0,NEAR OCEAN
-122.07,37.93,25.0,7201.0,1521.0,3264.0,1433.0,3.7433,252100.0,NEAR BAY
-118.16869858740968,34.6832755969913,10.0,4062.0,900.0,2133.0,792.0,3.811078340145675,107220.0,INLAND
-117.26756910661405,32.97380725377696,15.0,1961.0,407.0,345.0,215.0,5.160856833110586,226987.0,NEAR OCEAN
-118.22,34.06,52.0,48.0,6.0,41.0,10.0,10.2264,112500.0,<1H OCEAN
-118.41948138823918,34.07245935490164,37.0,1964.0,328.0,1313.0,281.0,9.126671579259419,500001.0,<1H OCEAN
-117.64,35.61,10.0,2656.0,506.0,1349.0,501.0,4.25,83200.0,INLAND
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,240200.0,INLAND
-121.23,37.96,44.0,2204.0,473.0,1277.0,435.0,1.5539,59200.0,INLAND
-120.22,39.2,22.0,8259.0,1409.0,845.0,353.0,3.3699,244000.0,INLAND
-118.92,35.37,17.0,3589.0,701.0,1746.0,640.0,2.4919,75700.0,INLAND
-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,178100.0,NEAR BAY
-122.10263723063854,37.341802005940075,35.0,2852.0,429.0,1095.0,385.0,6.214430719097877,410836.0,NEAR BAY
-118.27,34.01,47.0,921.0,264.0,881.0,221.0,1.4327,114100.0,<1H OCEAN
-117.26,34.48,6.0,4632.0,753.0,1851.0,694.0,4.1933,163100.0,INLAND
-118.47,33.99,33.0,854.0,235.0,645.0,198.0,2.1471,239300.0,<1H OCEAN
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,311600.0,<1H OCEAN
-118.18167281477082,33.87366688766066,39.0,1852.0,535.0,1664.0,571.0,3.2116657684931886,158112.0,<1H OCEAN
-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,303800.0,<1H OCEAN
-121.49,38.51,18.0,700.0,169.0,260.0,128.0,2.9219,152900.0,INLAND
-118.18095978483443,33.80725776981672,44.0,2543.0,518.0,1047.0,561.0,3.993439834570374,423374.0,NEAR OCEAN
-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY
-118.45,34.19,37.0,1073.0,254.0,739.0,253.0,2.4667,192200.0,<1H OCEAN
-118.07482809065284,33.84773384255862,31.0,3776.0,546.0,1655.0,569.0,5.671373338471484,231862.0,<1H OCEAN
-118.37,34.07,52.0,1084.0,247.0,468.0,255.0,3.4286,474300.0,<1H OCEAN
-117.11,32.9,16.0,2043.0,388.0,705.0,352.0,4.4766,161500.0,<1H OCEAN
-118.31,34.0,52.0,1630.0,379.0,1413.0,405.0,1.933,120000.0,<1H OCEAN
-118.32,34.05,42.0,3292.0,713.0,2224.0,674.0,3.5517,291500.0,<1H OCEAN
-121.88,37.35,52.0,1704.0,418.0,1336.0,411.0,2.8167,183500.0,<1H OCEAN
-118.95956024385842,34.163362942047,17.0,1703.0,254.0,992.0,257.0,5.735493554218299,246556.0,<1H OCEAN
-117.05776700004047,33.05959837661481,12.0,1895.0,202.0,564.0,231.0,6.504808470992167,393194.0,<1H OCEAN
-121.82,37.33,23.0,3279.0,647.0,2582.0,630.0,4.3782,175800.0,<1H OCEAN
-117.84,33.89,19.0,3544.0,542.0,1787.0,560.0,6.7837,264300.0,<1H OCEAN
-115.99858772074472,34.171180539448805,5.0,621.0,93.0,297.0,83.0,4.177408196558915,94808.0,INLAND
-122.48529702226851,38.270134704508564,21.0,2636.0,549.0,1114.0,543.0,2.287763903151173,173623.0,NEAR BAY
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,191700.0,<1H OCEAN
-118.26,34.14,6.0,1727.0,506.0,1200.0,439.0,4.1083,210700.0,<1H OCEAN
-121.4529644616988,38.58649434427019,42.0,2048.0,401.0,1308.0,389.0,2.1242306520267213,60040.0,INLAND
-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441000.0,<1H OCEAN
-118.44,34.02,37.0,1592.0,308.0,783.0,321.0,6.2583,386000.0,<1H OCEAN
-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4.2917,127900.0,<1H OCEAN
-116.22,36.0,14.0,1372.0,386.0,436.0,213.0,1.1471,32900.0,INLAND
-121.89,36.63,20.0,1834.0,554.0,971.0,514.0,3.0383,217300.0,<1H OCEAN
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN
-121.36,38.6,36.0,1275.0,227.0,530.0,245.0,3.875,133600.0,INLAND
-122.24083918148068,37.45186323825884,39.0,4460.0,1021.0,2012.0,1030.0,3.614676233825608,356403.0,NEAR OCEAN
-120.34281313673054,37.30766610361272,15.0,649.0,160.0,397.0,84.0,1.9432231028599993,86570.0,INLAND
-117.06,34.02,24.0,3912.0,809.0,1926.0,762.0,2.6875,116300.0,INLAND
-118.11,33.89,35.0,1139.0,197.0,772.0,233.0,4.375,204700.0,<1H OCEAN
-118.27,34.09,52.0,3225.0,763.0,1559.0,710.0,3.9674,268800.0,<1H OCEAN
-118.48,34.02,25.0,1583.0,460.0,983.0,422.0,2.7019,293800.0,<1H OCEAN
-119.56823231726469,34.41441086556153,29.0,2670.0,562.0,1174.0,421.0,4.0281472282392174,500001.0,<1H OCEAN
-118.15,34.13,30.0,2763.0,520.0,1143.0,465.0,4.7298,500001.0,<1H OCEAN
-120.41,37.88,16.0,744.0,141.0,311.0,122.0,4.4231,87500.0,INLAND
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,71400.0,INLAND
