CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.2564762405895546,19.114015348305575,3.4990022038279265,0,0.4379574799889599,6.795041773918097,33.98004937134885,4.147404188974289,4.650609803742358,223.15902325254908,14.911618724314573,399.095995465744,4.884555738327929,35.0563231807451
0.3102816387166206,0.4930739122519178,18.399175859004337,0,0.5959141493231641,6.813887009847128,100.38742179985248,1.3921117890495252,24.168489828630886,659.8527858319436,20.241706784788608,176.68583134610847,19.831845617752254,27.297892518762733
0.3950810518444582,0.16691685144180146,13.835355310899084,1,0.5547212774759253,5.920534536241247,56.58794400248721,3.054906899100785,5.536683711664391,271.8306147004605,16.42896231744898,392.20229221827935,13.613936809702576,23.189359257547206
0.4288179462716796,21.575893242537884,5.628236228812302,0,0.4327662507729716,6.443409984726169,7.573875712623764,7.4064334339933575,7.0204925691223234,316.7924416074113,19.093337210448794,376.26127227863196,3.4680698616366827,24.469716994847634
0.1705104570527021,46.002407183397935,3.3916383705232667,0,0.4376787987869503,6.74586118453042,40.421592612947606,3.8498388803969137,4.983891922119702,395.5684307606073,15.306655718124802,394.850790622596,6.397216371889959,32.54889040782497
18.242951698372085,-0.30438229792363325,18.120522614022722,0,0.6702432561108916,6.207953745518501,101.02076987127451,1.4643162005570642,24.08071690994338,663.9995812920561,20.220223175862905,387.93610079485774,22.122044164778355,10.173406992857164
-0.19434065360411254,0.022178495126479493,27.755887820516225,0,0.6076657812242979,5.999269963311418,83.73657296137549,2.0678871840180646,4.530882568910386,708.4214975234032,20.128426165563074,399.34006472197495,13.874029236025669,20.27782989478179
-0.13090608770513906,75.18575296342499,3.178028923671894,0,0.4290019446534196,7.0181048279148985,14.221880252050518,5.460315325151305,2.7326050026234903,257.6005423294807,18.367838041517423,393.7658277407609,2.0741894710436233,34.751870761110574
2.2084341974963326,-0.4280365470434839,19.507333928993493,0,0.870122664189945,5.261206506049144,94.85618308690728,1.6868647089576707,5.053081264332097,407.3513798572311,14.7235498227487,91.97129150650964,15.861277732688238,12.809759309865225
0.5377301696897427,0.3254391456863846,8.21080834785888,0,0.5378519826508072,6.125528508328664,84.05159187521593,4.577264025453709,3.791115262165665,307.3936524332049,20.941675214535895,378.71037994189106,10.097229620253314,18.135469297912344
-0.3098103715631847,69.63151580857237,2.0411471582843,0,0.4002732350612527,6.848924742906167,48.56378450743062,7.756178206114901,4.857112640335975,356.1261383435221,14.64163396992197,390.72622494393136,6.177177681603201,25.10383347049202
0.18282316222739534,17.21565929903833,1.4705769889729439,0,0.4137427994202548,7.087176113033008,59.42756992016564,9.30682173854683,2.98704612978983,221.18853141564378,18.569011777167162,398.48156510965026,8.332327051273827,32.85632326538707
-0.026649002254382322,55.94125046782801,9.690625254969362,0,0.48584985744999437,6.878455712837651,28.26880294940273,6.423928916706444,5.351944788174304,369.90010201851544,17.649422168301406,387.21041337518915,4.354666430406732,30.959808805062465
-0.07471101064623858,-0.7187886832045624,7.229182259298176,0,0.5031308768855498,6.320230209869764,29.872176404918015,5.543079403417743,5.470450769263217,282.8627338245951,19.57706697033571,400.2930189664078,6.123825881690528,23.042894625119867
-0.04989073132592067,10.833363019095477,7.822565192190717,0,0.5178226075562778,5.641462173748278,99.25991933388394,6.119454501404885,5.117062696828222,302.3224519239085,15.252035225923043,386.73693847374454,29.97124694509753,16.63768688402268
0.10604223569919341,56.11276071649661,3.742954820135571,0,0.48512637454570934,6.715207544155391,55.58128971395373,5.667916911156122,4.901626761916962,367.768663837767,17.609659651961266,398.0377681732281,7.3620080853733585,24.35328336826112
0.5409332608171827,1.7609577580697744,21.835660894298243,0,0.6213573281839598,6.435185742296198,98.63796565925135,1.7795095143533821,4.651147716669893,440.8155637666266,21.283657786191878,397.0916057979845,15.317666278021397,18.097604399116566
0.6191493520206923,-0.2799412513287794,28.096288252729646,0,0.6110072420582215,5.993315486356307,99.48209402905272,1.9174482352371238,3.888315166905098,722.5104379596938,20.080826157341804,392.4321349772287,17.74079110354542,13.777686030878868
1.3070067720076728,-1.3378780749910675,21.870198533566807,0,0.6241618491538256,6.329536253920197,97.10254681026088,2.1771969202973334,3.8508091435004514,437.3115089019777,21.230370818768005,392.79243453120586,17.090772376140617,18.29845747664293
4.144965009237736,-0.21446796049895414,18.050942643422342,0,0.5346484588123682,6.230321587081515,89.32452387051569,3.09483280387186,23.536353315558046,662.1302756617459,20.232856408179394,392.63484270630596,13.106788182439681,19.28186792554047
-0.14416495020747824,24.802290433624236,4.70811791480881,0,0.45708644909453294,6.4582666607522645,68.47924758430116,7.2283211218338765,8.364683942526913,278.00868143510945,19.797526587576623,395.1510381990173,6.712613129209887,21.934204040315414
-0.2984023161072783,-0.13119059905515087,21.710138792338565,0,0.6246689193562899,5.861533949132294,76.30277873397364,1.7165061498119212,4.252922965612701,439.7907465924728,21.089156696091425,392.31309135852604,21.405309751851334,13.000938790137162
0.3079552992295352,-0.7690769279642535,9.6370853111176,0,0.5889353876374671,6.035283991383353,64.9765669500078,2.4174258784729084,6.631573798308475,382.0779009876061,19.170227131739175,396.2952113675912,12.820111736458353,20.83244350476028
-0.16789744716922594,25.40033401315671,4.722047331257248,0,0.4178504462698626,6.738701646196823,31.968857669369285,5.318987611565475,3.6370317925533695,283.7826072867726,19.055109734324812,398.8453334556873,5.1119508168402925,28.219477817995518
5.1862512808069186,0.36230541885767065,18.37791719205817,0,0.7055289374662789,6.051932028728044,81.94010763363849,2.116443370908899,24.380900143417392,670.1344426765265,20.30040344992068,381.9534591077875,18.97607960806402,23.28002862650757
1.6763846346075841,-1.0322662359829995,19.546824352980227,1,0.6063038399117646,7.784944826353928,98.19375994006266,2.0555528333579973,5.018320644513858,405.205878425257,14.715592252399974,386.93732914023803,2.001574294670359,50.02193400700367
73.49789914886567,0.4829727410457458,18.359158167480746,0,0.6827469394839242,5.95842640958094,100.76719783549221,1.8793836089947098,24.21056771032111,664.8893656591099,20.180989342883894,14.439827338140685,20.72323071292329,8.0846354901633
0.5278051249300801,53.91789978026737,5.332411293615556,0,0.4007593090225361,6.314409426720352,44.96403676274792,7.419283716650307,5.569571310749489,295.8564040547295,16.649173600695512,392.9663615124584,7.9162201205572496,22.867133038537478
23.688581106729696,0.11878223873693158,18.107488021209605,0,0.6681119695131489,6.384071980693064,97.56668705259992,1.435343889859678,24.38348907681701,666.8642838027929,20.25642081904545,402.4608788052183,23.46793821560722,12.8532586188611
0.49932102376348025,19.766991390601895,3.9521394486566663,0,0.6475073297094915,7.2495102752452985,81.2355090292392,2.1302485319440247,5.205452160916866,260.06571755277633,12.976640561761528,393.6344428181295,9.473789326469952,34.36612206452553
-0.08292243047649159,-0.09808924811970593,27.740763579498324,0,0.6089407706695588,5.402959647996279,97.73671644018097,1.8027035494801804,3.9898360070339987,720.3558946897693,20.12145292010847,345.3641046322094,24.00324758602907,6.600135257641042
0.10639721368647698,0.42499089844061166,6.545719082142017,0,0.5049840399009928,5.9899012251294055,69.36771867637425,3.6293804794834554,8.168514905105875,305.22186914753337,17.47667331637145,374.6793757172624,11.531202715840296,24.075847859521428
-0.07763190200029024,-1.1954678437006976,11.463432614153378,0,0.5767701328822437,6.052521592966045,76.97437191766468,2.495320200458142,0.8000390156922621,276.9222916647248,21.12278222205766,396.8967955803686,8.044863213001516,11.292204948207157
0.019761163735410314,75.1135534890544,2.54740832594652,0,0.42186351118464666,7.026065734748013,15.344795511021804,5.349038587832316,2.8486399463164287,239.77121171835392,18.348230978471538,397.01475177024696,1.9405493598105936,34.99991503289154
1.4103489095194475,-0.2697144242858019,8.030746411977097,0,0.5413853167165402,6.096278301781406,88.67207584372335,4.374515301172441,3.8789400261680522,313.4539816393608,21.002866749202735,305.6877356276182,17.071055403134174,14.496148791761865
1.0096668312117065,1.2763919953071443,21.892922143711154,0,0.6240287906542804,5.749031493382346,99.51575647619588,2.3670707259458696,3.516034538195668,444.42623617070495,21.19648790569078,265.70619197407404,17.323846027107084,15.303945176909485
0.2704668581333901,94.87968953679561,1.6088078670744412,0,0.4022915869476904,7.141831319307946,15.109043852874395,7.665119117448991,3.2251066420680075,402.1508430132996,17.036201995442905,390.6317492728391,4.485859132844781,32.52130531649715
0.11264863885644805,1.1520995662350364,7.475156939358668,0,0.48788591758001043,6.0661623616813865,43.02646509797427,5.459339904006938,5.311265440378726,289.82520976189244,19.592487237923766,394.3061408291154,12.986766056854142,22.414482462745553
0.2736613806485099,19.237587010855563,3.8927126306033144,0,0.576748763313175,8.289590380842615,66.96500870374585,2.4560985963774415,4.8167964371116225,266.8239161394315,13.012316840484205,381.74066050469344,7.522762672325911,50.19630215773562
25.69244439045654,0.40565145207050907,18.304970836932284,0,0.6706077638023518,5.309247156990663,89.17434411994512,1.662828154978845,24.09095681934618,662.7500133277572,20.131292665493802,124.95596137105589,26.737078954076875,10.899963929183343
1.2015162766699903,0.2206269192935816,8.347213896114962,0,0.5402540317281732,5.967838832281584,81.1867376551747,4.025162200487008,3.930636106311676,309.7663124646426,21.084241745146354,236.9991320346296,27.777426704980286,13.01080454497759
0.7765526962672513,-0.6002976163548112,9.727021462347368,0,0.4428129473180618,6.0367260450228075,85.45408161155996,5.68670365316114,3.0857509961079446,228.9114725796054,17.825946865362557,395.59485061924994,18.760376041441308,16.660375135955572
-0.16592901760107323,0.12253702549407225,12.123629311108463,0,0.5731858373598046,6.146540270360142,76.70438927795166,2.3135828877635163,0.8360656653139064,269.9220559113098,20.971935047353888,396.5288101876274,8.929224012401276,20.244255499579157
20.93179650354379,0.8375518929766747,9.744839972222906,0,0.6585857297635531,4.135998272342435,100.94022685200504,1.1322285113360813,23.769233640581483,671.6979524194473,20.206338522796774,370.3201312881023,23.400805257509866,11.807558337037078
-0.06045511516519814,24.776339676863056,5.017063089947749,0,0.45706570086338866,5.958998380892962,94.39565339033999,6.841854805344777,8.274820667727584,288.927979889942,19.82931134400167,375.84361281147864,14.369871718710137,15.856843769455114
0.43755067430859196,-1.168729488245285,10.730359145013947,0,0.4883789356280603,6.238995988757427,76.52853100944381,3.987624816661712,3.9833158674489373,273.42848530064595,18.572547430919812,396.06764725993145,9.825735652802393,25.128147838073936
0.13513050202483562,79.98786841233688,9.712248765642736,0,0.4085869451082965,6.638309943932332,23.223572339429747,5.074395351058818,4.5282108141482,241.29095475980577,19.156743361345303,395.85950743466145,4.982551605733834,28.180609662382892
0.041594486723202775,-0.6233521066644759,2.890269497286966,0,0.4432388817131182,7.804834397942735,37.447781325722175,3.498474301272008,2.012096986266127,272.73579031460713,17.96422534141296,392.81769042802864,3.703223120073541,44.07344830539337
2.3034189370700884,-0.23647327572294727,19.876270443020605,0,0.6094249608992172,5.8653659513577745,96.8174484133587,2.349306216414492,4.758091948778605,406.70430878919547,14.807742659919679,349.7973813889068,12.109673559866524,18.867457034188806
4.092947739557035,-0.056357055138277025,9.197030645758893,0,0.7718643453876871,6.09212970793891,81.78539789140144,2.475839885522263,24.32049877380761,660.9439634683009,20.01734265895832,390.2251108286835,12.651483162763851,22.875490397401773
0.2552162972678391,-1.1781856074224952,10.304846465573174,0,0.4876594228222012,6.394741490562673,32.22751153062939,3.8743367459566214,4.164776219465205,278.8035795833042,18.53487380487422,385.16646434466173,9.1145125645683,28.087836332159398
7.938802390505983,-1.116022002625203,17.8612322019113,0,0.5831780341530379,5.419319468020258,94.6006253325176,2.509760652338636,24.18987211690709,669.7761422279744,20.377392737946003,352.60896385863833,18.09449216618895,13.710439456859843
1.2976861661785433,0.3329894582839823,8.066933614867999,0,0.5325519748415055,6.098684611764722,96.11098395772625,3.827120721926147,4.311006068018633,306.5538209890789,21.038376825001464,250.48835593918335,20.361346386680626,13.304512383258665
9.000500351447798,-0.3610698821102266,18.048788015673086,0,0.7143504646235446,6.183661331497523,99.89325743871609,2.2955503972771703,23.829478000332436,671.1069966750428,20.128168085038975,401.4094908610725,18.1783043887204,13.945506366510212
0.42651666155865303,-1.77160668621544,5.896815944593421,0,0.49788229938566986,8.055418773182923,86.37101346056339,3.3402861896310623,7.966759172934871,305.4613732494398,17.397277495563827,388.98355658515095,11.528845182928873,38.080727253890494
0.554683777219331,0.5421339352304786,8.361844937825053,0,0.5226134928110829,6.709151892527621,81.25265053866929,2.7658451026094575,4.95521425537555,382.91872181268855,20.90438106382588,396.9601538931093,9.6139552680997,27.584818664510802
0.2948528373496729,0.18814042074235912,17.926849976616946,0,0.5844471311353564,6.325328534183205,85.67645098255281,2.2442203845708235,23.66283405311301,661.0589321558838,20.254954451908752,82.90263051511565,17.494290102668153,14.548177700090749
3.6626051250635046,-0.49311168788315285,18.5942872186844,0,0.7212978327939534,6.38072785399743,88.64013039235797,2.55272667017892,23.931145565743247,671.1429641005302,20.319472648806233,389.49145070211847,14.506201269822942,17.62764265036342
0.41355303490746465,-0.9096053624063255,22.25240306221896,0,0.6201755654734556,6.4706673288777425,100.8730224530733,2.134620896751221,4.349086077265081,433.1243856340707,21.225235796693514,396.83116753143037,12.905429363915394,19.87487759654701
0.3511856464882381,90.5773374107343,3.6671805651623033,0,0.39364311266533125,7.461009287117658,33.328069509460924,6.310971850554019,3.0619969329448966,245.7684860030499,15.864941631889161,386.8090022357682,3.2723043955102646,44.36006951903129
0.1254587170377099,0.24131524092660755,2.106868718384682,0,0.46425144196893553,7.1299379179940425,52.63504532641296,6.085720291066639,2.648384846140801,221.63941787154639,18.751119848191173,393.0036393133012,11.347736243724963,36.00104950030188
-0.03552964807168024,1.6457913819195722,13.658848669912995,0,0.5541416638699412,6.656280373933724,86.16093363658842,3.473886884468338,4.593587080472331,270.67700936134963,16.354649628485156,391.88146784662393,9.667430273027723,28.624506015860224
0.32972444107814586,0.2902468362379471,11.54619792127801,0,0.5705797369707354,6.104320516809174,76.01820587643442,2.280303752926777,1.4348691088057874,269.9203053828003,20.93288641840717,396.672957824502,9.058377012811695,20.54088711903394
0.15843398238200618,80.2678073857603,3.6164906747494365,0,0.39277858475075467,6.097006740216584,31.982925348455943,9.332537709227674,0.9764070685114242,321.99195897121166,16.285696794965375,391.49193454767425,6.57664687575226,21.940247993030912
8.066901199060581,-0.11530608812514825,17.899291671695238,0,0.6930069504232262,5.72710286212829,98.41684664553128,1.6485073721128527,23.830884942328566,667.0196034199904,20.09834746864864,397.1582455047071,20.01950762071245,8.306522546709774
5.248884147466446,0.5641909658898743,18.0829331317153,1,0.7709801717166339,6.154426484861826,83.62112940825371,2.7397869144991107,23.928428479016887,660.8976213540046,20.141777352159796,396.7442051940064,12.01365796414052,22.82107523721859
-0.2535515516386296,20.4317799259475,3.0081339855026625,1,0.44047115605131054,7.6583515850120305,48.916179410618064,5.1544774304874394,4.614100945784325,217.54377446999246,14.82350447943618,380.83091453713115,3.0499468993622036,46.400650170832435
11.226112119685935,0.8646337018149165,17.946736166980212,0,0.6996894927803604,5.04875236152214,96.85161980714474,1.7964371321779509,24.371737757857517,665.2612308749967,20.22034420053411,397.6214812061368,25.819487886323635,9.337552766481423
0.6541847796653522,-0.36010574359219166,10.619894910607927,0,0.48344464215473754,6.352289363778742,52.870921708935676,4.346433325716939,3.8973275836210357,294.46405058062726,18.52210081158142,395.0929087446684,10.614968717571077,24.08872951099379
1.0811574806869624,-0.3007593301670526,8.213659538102455,0,0.5384697337459196,6.155286467406802,83.66853954689587,4.423476703275517,4.357189593532708,308.44161849815015,20.795824011341388,377.4548028777632,10.157920519356027,18.066690214286677
-0.015028870657123699,-0.33094229593745006,4.4739704689274875,0,0.4435644204891541,5.977972053122593,47.922704498171,7.964549099270845,3.013492346260003,350.07551757929724,18.732199636293494,385.6726731534604,10.7886859128745,17.37948237306349
0.028912975118702305,0.5462492279900663,6.644396342337881,0,0.44720941501183437,6.75443611867938,2.6135450335147907,5.889678776141194,3.3734191710189383,240.179822299441,17.86935348703532,385.44575269122663,4.924694054065476,27.151402959953447
18.242473806183106,1.0350077134782594,18.27191181357756,0,0.6653855497014266,6.210011944675408,98.82178611681816,1.3694557985848603,24.067053167570265,656.6915122143477,20.16067704524189,389.99568570078185,20.856018676052578,10.476384718852936
-0.03093407746966692,-0.316945775964816,17.939045114293673,0,0.7164364632377164,6.683065986420793,89.6515524647212,2.5054603313533628,24.222879543321188,666.4768934142697,20.29869064457932,253.7523173844735,16.561893048997852,16.66055092893413
-0.16363664957099439,-0.2934140311828187,4.177293282198355,0,0.511267209423757,6.8372861461032945,74.49796068073927,2.871192440048372,5.187839890210818,306.0840568001414,16.560151413479762,390.3845787703207,7.323805378654172,29.827058035988745
0.27568537679071203,25.216950009684297,5.127860132529405,0,0.45047613173936574,6.449683758603533,67.47052839806072,7.2222423923462,8.162814709572052,283.4124832317907,19.757214539251642,398.03245676700567,6.309828391753764,22.12100237388508
-0.021962826700564597,59.830239330471386,1.4131528937373976,0,0.4100245401728738,6.5533558011868465,35.67622053633925,10.74483366919422,4.090886672246487,402.23623322039896,18.298767111173774,372.0435668772205,5.809856273739905,23.699455426161606
0.5356830402209783,0.6576345992993581,6.136399873161576,0,0.49878317752980666,5.9880621953360675,68.08358890560741,3.706547219620443,7.939175252509272,304.9981938425166,17.397252377205692,376.7578582407495,11.066457423476418,24.515692387399437
0.0712647511429765,28.444576467572187,5.003489402360447,0,0.42443533573361375,6.898089723807646,53.75926812327453,6.378842623404983,6.500345600792863,307.35420827619436,16.545743415491778,392.53416160333745,11.577464315490964,22.13548840939041
0.13016884258749206,20.42895041631854,9.81329209029959,0,0.43713039013709487,6.125139369590114,63.569856322760494,6.773963333661608,3.763091932768299,244.90145055599567,16.796182162847646,393.47131386513746,9.428179320963578,20.854823548571268
0.4839387182522617,-0.5404569906045029,2.8616416405614817,0,0.44927039645406025,6.635702161429623,58.98412030137612,3.516706066681844,2.001125232776493,271.7586483155303,17.950308256945867,350.1205528699041,6.155292132908187,28.341829315446525
22.62039164062558,-1.6027945393674192,18.40810258999092,0,0.6977768750044732,5.012710488584435,89.11706780872059,1.463058181446832,24.00388845529782,662.5353346044193,20.211042801342042,395.57247581178774,32.08391940271906,7.360881273049253
0.5732827369035416,-0.6656368368966484,6.40265110055336,1,0.5092255941232091,6.156129094384491,91.70009876624259,3.0088563448732097,8.105124680784522,304.17009191335694,17.384655972461164,398.19518364721534,21.70227083037195,21.74691779277297
1.8514195791291068,-0.6321474882805386,18.048376493187234,0,0.5811286350891465,5.915710551549982,41.70240956780081,3.6660271275729333,23.88781410821283,667.8262574911084,20.138647959533834,366.1237931458454,13.416604241939305,20.846086245116616
20.70367328281918,-0.13891378753240724,9.840879787250095,0,0.6598619476111687,4.142941459641709,100.30138410723764,1.1030279266350311,24.08221733168999,672.7660715088414,20.264421916321975,370.5286438357768,23.46311590502439,11.49434821678033
0.32018444990426803,0.7687853261021045,6.588963958799733,0,0.5035084625358519,5.941741588503685,69.39115569266272,3.7387275009262453,7.955895314465967,312.3211701834113,17.427722591596872,382.69178622687537,11.56333535911132,24.503087546284387
-0.05967226024129735,-0.16927655559991556,6.5943326199655035,1,0.510035033086349,6.609871408506429,76.91944517188212,4.191500498961965,7.586765872913533,309.30564934175806,17.370899057681264,386.36679830818224,9.148146623389133,25.094345005441014
3.0952551071798013,-0.7120384083891476,19.33299963584072,1,0.8691408191561973,5.366312782852303,98.53762663797542,1.3832972247966837,5.002495227024526,396.26705297590644,14.70944953562732,396.9058860001859,26.965648837137906,13.107908085675515
1.12150852344655,-0.03934156101991704,19.393636776814535,0,0.5995333724440444,5.875365388228493,94.97436882543501,2.428383457637084,4.712512765280141,396.285822513278,14.694555864218636,288.71850037924924,14.798352183979715,16.824829917350694
1.0084914051927083,0.7247205783586832,8.438677130835348,0,0.5331958887506366,6.492432526842678,95.41663038041355,4.503771955138279,3.5469475988207697,309.69618273357537,20.9436513865187,392.3967353919956,13.037795480845688,18.36234511199991
-0.2768786753989432,-0.6741471794700366,5.7471369460030575,0,0.49715101816786084,5.923126282227186,68.01726983226979,3.2490370519416683,5.03575374518074,272.1971454425727,19.204578614863742,396.67176477358703,11.011519209543557,19.299443009874683
0.10165612132899982,11.871017014697854,7.603983572278632,0,0.5196578550148533,5.931387334821424,39.82100929416564,5.50542236380742,5.127443804246418,309.85950754375966,15.159666301437671,390.62770373868625,15.391089633694673,22.162067475806786
1.300527953490215,0.3858197695160832,19.482206727207224,0,0.8724260324472355,6.521571743363036,99.43092460222122,1.7770888905900446,5.137582894093267,404.5378191714114,14.638628091671038,368.01922032001215,7.2119097772525365,23.398052959991347
0.21921706849531863,-0.1530268952999378,7.464524560539986,0,0.49138083602968907,6.327305074696739,27.675011229699354,5.455515331066184,5.148155073834888,281.24819566340403,19.494603913969286,398.71168740996626,5.814652280538514,23.541343109311576
0.3138540664059718,0.44725245654262286,2.439403887397195,0,0.49625491662926047,7.811374354167771,53.71640922534816,3.2232065672748327,2.495173383346107,187.8212134025031,17.776709038455564,390.23178780847513,4.459302710053941,49.98815199171266
0.24126291058252564,29.99057342784787,4.799145385387716,0,0.4219591301522576,6.336939510117849,51.45159371301886,6.973146438966551,5.644478177471072,299.52411321653153,16.636823817746297,370.9772054910477,11.302820543757514,22.463028959739823
0.4012284357936739,0.484676772713887,4.354388648429562,0,0.4497078961831306,6.630775805239124,55.90228269557518,4.343066874246044,3.5155188915208018,249.54651300878666,18.45488301027188,393.6555405897779,6.2289079923346025,26.4754994764186
-0.024717266702423912,89.28501594576558,1.0667202513112284,1,0.3970788627612192,7.926646733467587,25.861141546343315,5.840018609946834,0.7264504508968467,203.36715936611222,13.763715909990264,393.81062858756195,3.323598413482918,49.85801542735577
-0.14310421666342255,79.99165248255431,3.1930950980102337,0,0.396284773985156,6.250871710082756,16.225192564948443,6.6471865611964995,4.159562539019301,340.06933105562456,16.157523835738807,391.1011967685507,4.796542337249719,23.313066343957
2.391970310511069,-0.14553491046972725,20.0389285067255,0,0.605491620795945,6.398199395840033,94.14491559069084,2.3060939744370086,4.8205596784208895,403.3724161029524,14.784714110464474,329.89418165525626,11.204603424195511,21.731473023947157
0.18504197792135557,-0.8398811747928404,6.969841490273622,0,0.43991624110047095,6.069296618600115,39.148977054689254,5.634485302816249,3.020811936199667,229.22715464660462,17.951649733977625,385.3359255752869,9.51368126419638,21.55512564454378
0.21711141785006777,23.920021796703374,5.308363054247858,0,0.4538232857985231,5.961464975232131,93.34778588192326,6.756522673800827,7.834582742139327,278.58537270071855,19.820340552006215,382.50674670494567,14.029534554890274,15.822965190142249
21.772276759561933,0.4736836947639021,18.001626771619424,0,0.7466151348121634,5.8008549385598664,92.09842669400172,1.8205122587652773,24.146684534645956,663.4169474662335,20.1488855073618,391.9341941024315,11.360053312318978,10.278872523687864
0.24764718154327633,-0.24242166236314291,9.652596603061525,0,0.5834236987177919,6.015627399951195,80.85374027315979,2.4756285734890264,6.035727831495807,393.0726808378278,19.033684291785303,394.42086497852017,14.331554659383418,16.47443032872143
0.38850320041370245,-0.7061439039444493,9.54647548017046,0,0.6249031779170038,5.818272070958755,96.18696409892586,2.3838574731747606,3.8828987398473314,438.7020076613211,21.17102487083546,386.77655345347046,15.065524164028332,18.343614549728123
0.6623154129212692,89.93356404186254,0.6766343746462422,1,0.40456296630621885,7.924913929596328,25.208406465274773,5.795167135863501,0.7256763686753076,187.3826572598342,13.636255384191577,390.3452311034188,3.2397598659166227,50.48657067012536
1.4383535968838155,0.7791832180975082,7.8628266887385125,0,0.5374300434849794,6.0597481080227995,88.92008804920631,4.401483592818039,4.069947381819215,303.0275277851549,21.009840779692578,303.3687432845247,17.33141693271158,15.377701060809132
-0.08822016296542937,-1.5754281432578665,8.195811468475712,0,0.5179803905109276,6.149782842974959,85.52426076274499,2.127848767291984,4.683216285697787,390.09012687042366,20.917891495880617,390.47355266839276,14.034351272983635,19.941745034039005
0.08546656446073266,-1.0338087374429419,6.457477633253937,0,0.44008878865314044,6.204795587299735,5.789201702501232,5.6463203163002555,3.111665649467733,233.40052027115195,17.98579094592529,400.5725184046151,7.500248776106295,24.60220314662329
-0.32131746718412435,-0.6374872397295728,4.9495650402222084,0,0.517228295440639,5.9753849050960275,46.10686326251405,4.804884541290603,5.686084561153239,216.83544213084352,20.22481401506901,398.8894881348487,9.950944332829486,18.714607117745746
-0.1409255177405072,56.00931473278967,2.51650209044236,0,0.38860658923164865,6.4622251313741454,30.98299844205692,7.3741701615355995,1.352688425475103,311.91129923663215,15.351888088992775,394.4679096675706,8.209896073682982,22.272695352382247
10.752949924139509,0.19519800871142695,18.09106209228826,0,0.7364795764734521,6.471875703307151,95.48885928044254,1.9056648767286921,24.187645241379233,665.8536673170611,20.13897693543331,41.87692982140631,24.04685898534559,11.879074920557011
0.3554950648602859,0.5300272356520884,3.4995844871341424,0,0.46044009197602415,6.134847699957419,33.178103630428126,5.860558552277468,3.9776378516015205,431.94323611313996,16.828855970074798,365.9503053324659,9.050807907464009,19.624362169117628
0.07168434688559672,-0.7875703923969852,21.972665192190117,0,0.6219709343076147,5.709660320208802,96.17388082162364,1.853035218947665,3.493563339844145,439.0200425052922,21.30483406137251,397.75138145330004,17.053846534792168,16.220023865284123
-0.12078737768332715,-0.7733235666988281,12.087404180526658,0,0.5711630162449299,6.0506482036240365,76.65469314825862,2.478577440442881,0.654595281119382,271.14139560775453,21.00655338980558,396.38304638581815,7.990074831167479,11.768273937369798
-0.5068516073464922,0.30932898916614304,11.74879323492997,0,0.5751076682984301,6.14722683164068,77.03009910184873,2.251260537678603,1.3350883040300672,269.32130489845,20.959522283071504,402.69438415267905,8.963115741668398,21.04539168057837
-0.02312546842456606,85.04025321067544,4.255387694663708,0,0.4243473407106436,6.553484362666657,25.340366565288264,8.608799547554218,3.7937016688022025,361.72742949566884,17.859641443182028,396.24663523939586,6.441290319019536,23.25091330773556
3.295506736121605,0.37904337856754017,18.24657385883772,0,0.5836408138312398,6.418737235029385,75.24924480852786,2.8771568154454554,23.81734291818936,671.0723227222435,20.15784051410409,388.6022267763945,14.365948223741185,23.38481307167
0.40086790805449213,-0.12963443447993525,6.084012943814145,0,0.49914118128315405,5.981292953604194,68.00652728773093,3.7412723907815555,7.956729150232897,311.1558077635942,17.353954270226694,376.52605899028555,11.586016716042682,23.56416247086237
-0.14176279311076645,45.19212881279469,3.5525461634503097,0,0.4346962310341453,7.185237717089475,38.85825160881234,4.593798303042079,4.722574632384861,400.9137835515749,15.116661647254675,395.06758848365007,5.320920498285404,34.88157212706859
0.2910927444439364,0.10922134556199606,6.313883221598393,0,0.5106847960620663,8.263932754882994,78.88261297832798,2.872742056275229,7.679546192713515,301.92711341621964,17.302550146995685,384.831313110522,4.033032114286398,45.37478524079309
19.632944156481113,0.5372457146528249,17.989462776288793,0,0.7039190574829562,4.354314502262941,91.13834488394521,1.4698026762377978,23.986815274683394,672.4593376256713,20.18733478436477,285.6648085532464,30.283531591272443,9.165896412712828
14.910786048958725,0.5574439700719624,17.874165929518067,0,0.6713393037135874,6.617686560067703,92.3597753103549,1.3651432135913548,23.767116653684432,661.7370256010084,20.16149043373466,371.22623725630655,11.510605760027422,13.39036374458727
0.6087725799645716,18.881067399474013,3.091823975915787,1,0.4396304063419784,7.646953545028666,49.583398103145726,5.276390498828552,4.806432770519734,217.43233019930258,14.971908186171781,374.1196388186698,3.0587444421966654,45.91352169979406
10.340771519407566,-1.552309106777282,18.117399757679202,0,0.7381600746591324,6.4428042042408435,94.85570685150962,1.953260297440797,23.795939013200936,657.7110585973016,20.219034849657863,43.687113376735894,24.15886966257006,11.468485012267976
-0.21302094873778127,0.6919593565045927,25.715774889668992,0,0.5812547291941399,5.871812614813857,69.79477552315669,2.2603030409630165,2.136449776215904,177.68118605109885,19.117231949715414,390.8385197222114,14.258119518704806,22.472115374642062
